hour,district,neighborhood,specific_count,crime_category,total_count,crime_rate
7,24,Edgewater / Rogers Park,67,Drug Offenses,5436,0.012325239146431199
7,25,Austin / Avondale,118,Drug Offenses,5436,0.021707137601177335
8,1,Douglas / Loop,149,Drug Offenses,11308,0.013176512203749558
8,2,Douglas / Englewood,1044,Drug Offenses,11308,0.09232401839405731
8,3,Grand Crossing / Jackson Park,377,Drug Offenses,11308,0.0333392288645207
8,4,Avalon Park / Burnside,557,Drug Offenses,11308,0.04925716307039264
8,5,Burnside / Pullman,355,Drug Offenses,11308,0.0313937035726919
8,6,Auburn Gresham / Chatham,524,Drug Offenses,11308,0.04633887513264945
8,7,Englewood / Grand Crossing,498,Drug Offenses,11308,0.04403961796957906
8,8,Archer Heights / Ashburn,441,Drug Offenses,11308,0.03899893880438628
8,9,Armour Square / Bridgeport,313,Drug Offenses,11308,0.027679518924655113
8,10,Little Village / Lower West Side,662,Drug Offenses,11308,0.058542624690484615
8,11,Austin / Garfield Park,3075,Drug Offenses,11308,0.27193137601697914
8,12,East Village / Garfield Park,184,Drug Offenses,11308,0.01627166607711355
8,13,East Village / Garfield Park,140,Drug Offenses,11308,0.012380615493455961
8,14,Avondale / Bucktown,129,Drug Offenses,11308,0.011407852847541564
8,15,Austin,962,Drug Offenses,11308,0.08507251503360452
8,16,Dunning / Edison Park,325,Drug Offenses,11308,0.028740714538379907
8,17,Albany Park / Avondale,206,Drug Offenses,11308,0.018217191368942343
8,18,Lincoln Park / Magnificent Mile,223,Drug Offenses,11308,0.019720551821719137
8,19,Lake View / Lincoln Park,69,Drug Offenses,11308,0.006101874778917581
8,20,Andersonville / Edgewater,157,Drug Offenses,11308,0.013883975946232755
8,21,Chinatown / Douglas,239,Drug Offenses,11308,0.021135479306685533
8,22,Auburn Gresham / Beverly,205,Drug Offenses,11308,0.018128758401131942
8,23,Boystown / Lake View,72,Drug Offenses,11308,0.006367173682348779
8,24,Edgewater / Rogers Park,101,Drug Offenses,11308,0.008931729748850372
8,25,Austin / Avondale,301,Drug Offenses,11308,0.026618323310930316
9,1,Douglas / Loop,219,Drug Offenses,17834,0.012279914769541326
9,2,Douglas / Englewood,1474,Drug Offenses,17834,0.08265111584613659
9,3,Grand Crossing / Jackson Park,588,Drug Offenses,17834,0.03297073006616575
9,4,Avalon Park / Burnside,721,Drug Offenses,17834,0.040428395200179434
9,5,Burnside / Pullman,655,Drug Offenses,17834,0.036727598968262866
9,6,Auburn Gresham / Chatham,786,Drug Offenses,17834,0.04407311876191544
9,7,Englewood / Grand Crossing,967,Drug Offenses,17834,0.05422227206459571
9,8,Archer Heights / Ashburn,617,Drug Offenses,17834,0.034596837501401814
9,9,Armour Square / Bridgeport,446,Drug Offenses,17834,0.025008410900527082
9,10,Little Village / Lower West Side,1211,Drug Offenses,17834,0.0679040035886509
9,11,Austin / Garfield Park,4802,Drug Offenses,17834,0.2692609622070203
9,12,East Village / Garfield Park,265,Drug Offenses,17834,0.01485925759784681
9,13,East Village / Garfield Park,165,Drug Offenses,17834,0.00925199057979141
9,14,Avondale / Bucktown,234,Drug Offenses,17834,0.013121004822249635
9,15,Austin,1891,Drug Offenses,17834,0.10603341931142761
9,16,Dunning / Edison Park,426,Drug Offenses,17834,0.023886957496916
9,17,Albany Park / Avondale,201,Drug Offenses,17834,0.011270606706291354
9,18,Lincoln Park / Magnificent Mile,303,Drug Offenses,17834,0.016990019064707863
9,19,Lake View / Lincoln Park,143,Drug Offenses,17834,0.008018391835819223
9,20,Andersonville / Edgewater,163,Drug Offenses,17834,0.0091398452394303
9,21,Chinatown / Douglas,333,Drug Offenses,17834,0.01867219917012448
9,22,Auburn Gresham / Beverly,383,Drug Offenses,17834,0.021475832679152183
9,23,Boystown / Lake View,108,Drug Offenses,17834,0.006055848379499832
9,24,Edgewater / Rogers Park,175,Drug Offenses,17834,0.00981271728159695
9,25,Austin / Avondale,558,Drug Offenses,17834,0.03128854996074913
10,1,Douglas / Loop,351,Drug Offenses,33586,0.01045078306437206
10,2,Douglas / Englewood,1688,Drug Offenses,33586,0.050259036503304946
10,3,Grand Crossing / Jackson Park,1106,Drug Offenses,33586,0.03293038766152564
10,4,Avalon Park / Burnside,1180,Drug Offenses,33586,0.035133686655153935
10,5,Burnside / Pullman,1227,Drug Offenses,33586,0.03653307925921515
10,6,Auburn Gresham / Chatham,1433,Drug Offenses,33586,0.04266658726850473
10,7,Englewood / Grand Crossing,2029,Drug Offenses,33586,0.06041207646042994
10,8,Archer Heights / Ashburn,1165,Drug Offenses,33586,0.03468707199428333
10,9,Armour Square / Bridgeport,1016,Drug Offenses,33586,0.03025069969630203
10,10,Little Village / Lower West Side,2502,Drug Offenses,33586,0.07449532543321623
10,11,Austin / Garfield Park,8816,Drug Offenses,33586,0.26249032334901445
10,12,East Village / Garfield Park,450,Drug Offenses,33586,0.013398439826118025
10,13,East Village / Garfield Park,418,Drug Offenses,33586,0.01244566188292741
10,14,Avondale / Bucktown,487,Drug Offenses,33586,0.014500089322932175
10,15,Austin,4518,Drug Offenses,33586,0.134520335854225
10,16,Dunning / Edison Park,640,Drug Offenses,33586,0.019055558863812303
10,17,Albany Park / Avondale,318,Drug Offenses,33586,0.009468230810456738
10,18,Lincoln Park / Magnificent Mile,478,Drug Offenses,33586,0.014232120526409814
10,19,Lake View / Lincoln Park,252,Drug Offenses,33586,0.007503126302626094
10,20,Andersonville / Edgewater,263,Drug Offenses,33586,0.007830643720597868
10,21,Chinatown / Douglas,408,Drug Offenses,33586,0.012147918775680343
10,22,Auburn Gresham / Beverly,667,Drug Offenses,33586,0.019859465253379383
10,23,Boystown / Lake View,260,Drug Offenses,33586,0.007741320788423748
10,24,Edgewater / Rogers Park,378,Drug Offenses,33586,0.011254689453939141
10,25,Austin / Avondale,1536,Drug Offenses,33586,0.04573334127314953
11,1,Douglas / Loop,437,Drug Offenses,50494,0.00865449360320038
11,2,Douglas / Englewood,2452,Drug Offenses,50494,0.048560224977225015
11,3,Grand Crossing / Jackson Park,2109,Drug Offenses,50494,0.041767338693706184
11,4,Avalon Park / Burnside,2134,Drug Offenses,50494,0.04226244702340872
11,5,Burnside / Pullman,2289,Drug Offenses,50494,0.04533211866756446
11,6,Auburn Gresham / Chatham,2325,Drug Offenses,50494,0.04604507466233612
11,7,Englewood / Grand Crossing,3454,Drug Offenses,50494,0.06840416683170278
11,8,Archer Heights / Ashburn,1733,Drug Offenses,50494,0.03432090941498
11,9,Armour Square / Bridgeport,1983,Drug Offenses,50494,0.039271992712005384
11,10,Little Village / Lower West Side,3195,Drug Offenses,50494,0.06327484453598448
11,11,Austin / Garfield Park,11444,Drug Offenses,50494,0.22664078900463422
11,12,East Village / Garfield Park,779,Drug Offenses,50494,0.015427575553531112
11,13,East Village / Garfield Park,729,Drug Offenses,50494,0.014437358894126034
11,14,Avondale / Bucktown,963,Drug Offenses,50494,0.0190715728601418
11,15,Austin,6198,Drug Offenses,50494,0.12274725709985344
11,16,Dunning / Edison Park,639,Drug Offenses,50494,0.012654968907196895
11,17,Albany Park / Avondale,486,Drug Offenses,50494,0.009624905929417357
11,18,Lincoln Park / Magnificent Mile,691,Drug Offenses,50494,0.013684794232978175
11,19,Lake View / Lincoln Park,403,Drug Offenses,50494,0.007981146274804927
11,20,Andersonville / Edgewater,408,Drug Offenses,50494,0.008080167940745436
11,21,Chinatown / Douglas,584,Drug Offenses,50494,0.011565730581851308
11,22,Auburn Gresham / Beverly,1226,Drug Offenses,50494,0.024280112488612508
11,23,Boystown / Lake View,506,Drug Offenses,50494,0.010020992593179387
11,24,Edgewater / Rogers Park,788,Drug Offenses,50494,0.015605814552224026
11,25,Austin / Avondale,2539,Drug Offenses,50494,0.05028320196458985
12,1,Douglas / Loop,490,Drug Offenses,50268,0.009747752049017268
12,2,Douglas / Englewood,2227,Drug Offenses,50268,0.04430253839420705
12,3,Grand Crossing / Jackson Park,2463,Drug Offenses,50268,0.04899737407495822
12,4,Avalon Park / Burnside,2401,Drug Offenses,50268,0.04776398504018461
12,5,Burnside / Pullman,2366,Drug Offenses,50268,0.04706771703668338
12,6,Auburn Gresham / Chatham,2561,Drug Offenses,50268,0.05094692448476168
12,7,Englewood / Grand Crossing,3571,Drug Offenses,50268,0.07103922972865441
12,8,Archer Heights / Ashburn,1886,Drug Offenses,50268,0.03751889870295218
12,9,Armour Square / Bridgeport,2038,Drug Offenses,50268,0.04054269117530039
12,10,Little Village / Lower West Side,3206,Drug Offenses,50268,0.06377814912071297
12,11,Austin / Garfield Park,9726,Drug Offenses,50268,0.19348293148722845
12,12,East Village / Garfield Park,965,Drug Offenses,50268,0.019197103525105435
12,13,East Village / Garfield Park,939,Drug Offenses,50268,0.018679875865361663
12,14,Avondale / Bucktown,894,Drug Offenses,50268,0.01778467414657436
12,15,Austin,5743,Drug Offenses,50268,0.1142476326887881
12,16,Dunning / Edison Park,577,Drug Offenses,50268,0.011478475372006048
12,17,Albany Park / Avondale,586,Drug Offenses,50268,0.011657515715763508
12,18,Lincoln Park / Magnificent Mile,693,Drug Offenses,50268,0.01378610646932442
12,19,Lake View / Lincoln Park,445,Drug Offenses,50268,0.008852550330229967
12,20,Andersonville / Edgewater,409,Drug Offenses,50268,0.008136388955200127
12,21,Chinatown / Douglas,602,Drug Offenses,50268,0.011975809660221215
12,22,Auburn Gresham / Beverly,1484,Drug Offenses,50268,0.029521763348452294
12,23,Boystown / Lake View,596,Drug Offenses,50268,0.011856449431049574
12,24,Edgewater / Rogers Park,1001,Drug Offenses,50268,0.019913264900135275
12,25,Austin / Avondale,2399,Drug Offenses,50268,0.047724198297127395
13,1,Douglas / Loop,608,Drug Offenses,48785,0.012462847186635236
13,2,Douglas / Englewood,2153,Drug Offenses,48785,0.044132417751358
13,3,Grand Crossing / Jackson Park,2391,Drug Offenses,48785,0.049010966485600084
13,4,Avalon Park / Burnside,2470,Drug Offenses,48785,0.05063031669570565
13,5,Burnside / Pullman,2246,Drug Offenses,48785,0.046038741416418984
13,6,Auburn Gresham / Chatham,2486,Drug Offenses,48785,0.05095828635851184
13,7,Englewood / Grand Crossing,3657,Drug Offenses,48785,0.0749615660551399
13,8,Archer Heights / Ashburn,2029,Drug Offenses,48785,0.04159065286461002
13,9,Armour Square / Bridgeport,1964,Drug Offenses,48785,0.040258276109459874
13,10,Little Village / Lower West Side,2894,Drug Offenses,48785,0.059321512760069695
13,11,Austin / Garfield Park,8348,Drug Offenses,48785,0.17111817156912987
13,12,East Village / Garfield Park,1087,Drug Offenses,48785,0.02228143896689556
13,13,East Village / Garfield Park,897,Drug Offenses,48785,0.018386799221072052
13,14,Avondale / Bucktown,975,Drug Offenses,48785,0.01998565132725223
13,15,Austin,5528,Drug Offenses,48785,0.11331351849953879
13,16,Dunning / Edison Park,661,Drug Offenses,48785,0.013549246694680743
13,17,Albany Park / Avondale,670,Drug Offenses,48785,0.013733729630009224
13,18,Lincoln Park / Magnificent Mile,717,Drug Offenses,48785,0.014697140514502409
13,19,Lake View / Lincoln Park,530,Drug Offenses,48785,0.010863995080455057
13,20,Andersonville / Edgewater,533,Drug Offenses,48785,0.010925489392231218
13,21,Chinatown / Douglas,652,Drug Offenses,48785,0.01336476375935226
13,22,Auburn Gresham / Beverly,1427,Drug Offenses,48785,0.02925079430152711
13,23,Boystown / Lake View,648,Drug Offenses,48785,0.013282771343650713
13,24,Edgewater / Rogers Park,1016,Drug Offenses,48785,0.020826073588193092
13,25,Austin / Avondale,2198,Drug Offenses,48785,0.04505483242800041
14,1,Douglas / Loop,633,Drug Offenses,44966,0.01407730285104301
14,2,Douglas / Englewood,1734,Drug Offenses,44966,0.03856246942134057
14,3,Grand Crossing / Jackson Park,2137,Drug Offenses,44966,0.047524796512920874
14,4,Avalon Park / Burnside,2067,Drug Offenses,44966,0.04596806476004092
14,5,Burnside / Pullman,1983,Drug Offenses,44966,0.044099986656584975
14,6,Auburn Gresham / Chatham,2275,Drug Offenses,44966,0.0505937819685985
14,7,Englewood / Grand Crossing,3162,Drug Offenses,44966,0.07031979718009163
14,8,Archer Heights / Ashburn,1739,Drug Offenses,44966,0.03867366454654628
14,9,Armour Square / Bridgeport,1750,Drug Offenses,44966,0.038918293821998844
14,10,Little Village / Lower West Side,2695,Drug Offenses,44966,0.05993417248587822
14,11,Austin / Garfield Park,7552,Drug Offenses,44966,0.16794911711070587
14,12,East Village / Garfield Park,919,Drug Offenses,44966,0.020437664012809678
14,13,East Village / Garfield Park,852,Drug Offenses,44966,0.018947649335053152
14,14,Avondale / Bucktown,1006,Drug Offenses,44966,0.02237245919138905
14,15,Austin,5502,Drug Offenses,44966,0.12235911577636437
14,16,Dunning / Edison Park,642,Drug Offenses,44966,0.01427745407641329
14,17,Albany Park / Avondale,662,Drug Offenses,44966,0.014722234577236135
14,18,Lincoln Park / Magnificent Mile,791,Drug Offenses,44966,0.017591068807543478
14,19,Lake View / Lincoln Park,454,Drug Offenses,44966,0.010096517368678557
14,20,Andersonville / Edgewater,559,Drug Offenses,44966,0.012431614997998488
14,21,Chinatown / Douglas,633,Drug Offenses,44966,0.01407730285104301
14,22,Auburn Gresham / Beverly,1301,Drug Offenses,44966,0.028932971578525996
14,23,Boystown / Lake View,619,Drug Offenses,44966,0.01376595650046702
14,24,Edgewater / Rogers Park,1008,Drug Offenses,44966,0.022416937241471334
14,25,Austin / Avondale,2291,Drug Offenses,44966,0.05094960636925677
15,1,Douglas / Loop,655,Drug Offenses,38503,0.01701166142897956
15,2,Douglas / Englewood,1334,Drug Offenses,38503,0.034646650910318676
15,3,Grand Crossing / Jackson Park,1795,Drug Offenses,38503,0.04661974391605849
15,4,Avalon Park / Burnside,1709,Drug Offenses,38503,0.04438615172843675
15,5,Burnside / Pullman,1658,Drug Offenses,38503,0.04306157961717269
15,6,Auburn Gresham / Chatham,1983,Drug Offenses,38503,0.05150248032620835
15,7,Englewood / Grand Crossing,2586,Drug Offenses,38503,0.0671635976417422
15,8,Archer Heights / Ashburn,1450,Drug Offenses,38503,0.037659403163389865
15,9,Armour Square / Bridgeport,1478,Drug Offenses,38503,0.03838661922447602
15,10,Little Village / Lower West Side,2210,Drug Offenses,38503,0.057398124821442485
15,11,Austin / Garfield Park,7197,Drug Offenses,38503,0.18692049970132196
15,12,East Village / Garfield Park,841,Drug Offenses,38503,0.021842453834766122
15,13,East Village / Garfield Park,647,Drug Offenses,38503,0.016803885411526373
15,14,Avondale / Bucktown,854,Drug Offenses,38503,0.02218008986312755
15,15,Austin,4581,Drug Offenses,38503,0.11897774199413033
15,16,Dunning / Edison Park,577,Drug Offenses,38503,0.014985845258811002
15,17,Albany Park / Avondale,601,Drug Offenses,38503,0.015609173311170559
15,18,Lincoln Park / Magnificent Mile,692,Drug Offenses,38503,0.01797262550970054
15,19,Lake View / Lincoln Park,430,Drug Offenses,38503,0.011167960938108719
15,20,Andersonville / Edgewater,451,Drug Offenses,38503,0.011713372983923331
15,21,Chinatown / Douglas,550,Drug Offenses,38503,0.0142846011999065
15,22,Auburn Gresham / Beverly,948,Drug Offenses,38503,0.024621458068202477
15,23,Boystown / Lake View,502,Drug Offenses,38503,0.013037945095187388
15,24,Edgewater / Rogers Park,854,Drug Offenses,38503,0.02218008986312755
15,25,Austin / Avondale,1920,Drug Offenses,38503,0.049866244188764515
16,1,Douglas / Loop,598,Drug Offenses,33371,0.017919750681729647
16,2,Douglas / Englewood,1166,Drug Offenses,33371,0.03494051721554643
16,3,Grand Crossing / Jackson Park,1540,Drug Offenses,33371,0.0461478529261934
16,4,Avalon Park / Burnside,1430,Drug Offenses,33371,0.04285157771717959
16,5,Burnside / Pullman,1324,Drug Offenses,33371,0.03967516706122082
16,6,Auburn Gresham / Chatham,1849,Drug Offenses,33371,0.05540738964969585
16,7,Englewood / Grand Crossing,2333,Drug Offenses,33371,0.06991100056935663
16,8,Archer Heights / Ashburn,1391,Drug Offenses,33371,0.04168289832489287
16,9,Armour Square / Bridgeport,1310,Drug Offenses,33371,0.03925564112552815
16,10,Little Village / Lower West Side,1831,Drug Offenses,33371,0.05486799916094813
16,11,Austin / Garfield Park,7506,Drug Offenses,33371,0.22492583380779718
16,12,East Village / Garfield Park,629,Drug Offenses,33371,0.018848700967906265
16,13,East Village / Garfield Park,360,Drug Offenses,33371,0.010787809774954301
16,14,Avondale / Bucktown,700,Drug Offenses,33371,0.020976296784633364
16,15,Austin,3802,Drug Offenses,33371,0.11393125767882294
16,16,Dunning / Edison Park,479,Drug Offenses,33371,0.014353780228341974
16,17,Albany Park / Avondale,466,Drug Offenses,33371,0.013964220430913069
16,18,Lincoln Park / Magnificent Mile,563,Drug Offenses,33371,0.016870935842497978
16,19,Lake View / Lincoln Park,260,Drug Offenses,33371,0.007791195948578107
16,20,Andersonville / Edgewater,264,Drug Offenses,33371,0.007911060501633154
16,21,Chinatown / Douglas,499,Drug Offenses,33371,0.014953102993617212
16,22,Auburn Gresham / Beverly,748,Drug Offenses,33371,0.022414671421293938
16,23,Boystown / Lake View,326,Drug Offenses,33371,0.009768961073986395
16,24,Edgewater / Rogers Park,556,Drug Offenses,33371,0.016661172874651645
16,25,Austin / Avondale,1441,Drug Offenses,33371,0.04318120523808097
17,1,Douglas / Loop,504,Drug Offenses,29974,0.01681457262961233
17,2,Douglas / Englewood,1109,Drug Offenses,29974,0.03699873223460332
17,3,Grand Crossing / Jackson Park,1562,Drug Offenses,29974,0.052111830252885835
17,4,Avalon Park / Burnside,1145,Drug Offenses,29974,0.03819977313671849
17,5,Burnside / Pullman,1186,Drug Offenses,29974,0.03956762527523854
17,6,Auburn Gresham / Chatham,1634,Drug Offenses,29974,0.05451391205711617
17,7,Englewood / Grand Crossing,2534,Drug Offenses,29974,0.08453993460999533
17,8,Archer Heights / Ashburn,1331,Drug Offenses,29974,0.04440515113098018
17,9,Armour Square / Bridgeport,1518,Drug Offenses,29974,0.050643891372522856
17,10,Little Village / Lower West Side,1770,Drug Offenses,29974,0.059051177687329016
17,11,Austin / Garfield Park,6364,Drug Offenses,29974,0.21231734169613664
