year,district,neighborhood,specific_count,crime_category,total_count,crime_rate
2008,13,East Village / Garfield Park,10367,All Crimes,427193,0.024267719742598778
2008,14,Avondale / Bucktown,16542,All Crimes,427193,0.038722544610983796
2008,15,Austin,19128,All Crimes,427193,0.04477601458825402
2008,16,Dunning / Edison Park,14996,All Crimes,427193,0.035103571453652095
2008,17,Albany Park / Avondale,12572,All Crimes,427193,0.02942932117333383
2008,18,Lincoln Park / Magnificent Mile,17743,All Crimes,427193,0.04153392026554742
2008,19,Lake View / Lincoln Park,10216,All Crimes,427193,0.02391424953124232
2008,20,Andersonville / Edgewater,7019,All Crimes,427193,0.016430512672258205
2008,21,Chinatown / Douglas,8534,All Crimes,427193,0.01997691909745712
2008,22,Auburn Gresham / Beverly,14296,All Crimes,427193,0.03346496782484732
2008,23,Boystown / Lake View,8296,All Crimes,427193,0.019419793863663496
2008,24,Edgewater / Rogers Park,12864,All Crimes,427193,0.03011285297277811
2008,25,Austin / Avondale,24803,All Crimes,427193,0.05806040829320705
2009,1,Douglas / Loop,12392,All Crimes,392835,0.03154505072104064
2009,2,Douglas / Englewood,10733,All Crimes,392835,0.02732190359820281
2009,3,Grand Crossing / Jackson Park,20526,All Crimes,392835,0.05225094505326664
2009,4,Avalon Park / Burnside,23067,All Crimes,392835,0.058719309633815726
2009,5,Burnside / Pullman,18012,All Crimes,392835,0.04585131161938218
2009,6,Auburn Gresham / Chatham,23355,All Crimes,392835,0.059452441864905115
2009,7,Englewood / Grand Crossing,23434,All Crimes,392835,0.05965354410884977
2009,8,Archer Heights / Ashburn,28638,All Crimes,392835,0.07290083622895109
2009,9,Armour Square / Bridgeport,18760,All Crimes,392835,0.0477554189417949
2009,10,Little Village / Lower West Side,15924,All Crimes,392835,0.04053610294398412
2009,11,Austin / Garfield Park,23466,All Crimes,392835,0.059735003245637484
2009,12,East Village / Garfield Park,8838,All Crimes,392835,0.022497995341555613
2009,13,East Village / Garfield Park,9294,All Crimes,392835,0.02365878804078048
2009,14,Avondale / Bucktown,15749,All Crimes,392835,0.04009062328967633
2009,15,Austin,17932,All Crimes,392835,0.04564766377741291
2009,16,Dunning / Edison Park,13575,All Crimes,392835,0.03455649318416129
2009,17,Albany Park / Avondale,11663,All Crimes,392835,0.029689309761095625
2009,18,Lincoln Park / Magnificent Mile,16067,All Crimes,392835,0.04090012346150419
2009,19,Lake View / Lincoln Park,9606,All Crimes,392835,0.024453014624460652
2009,20,Andersonville / Edgewater,6297,All Crimes,392835,0.016029630761006528
2009,21,Chinatown / Douglas,7660,All Crimes,392835,0.019499280868558046
2009,22,Auburn Gresham / Beverly,13556,All Crimes,392835,0.03450812682169359
2009,23,Boystown / Lake View,7452,All Crimes,392835,0.01896979647943793
2009,24,Edgewater / Rogers Park,11855,All Crimes,392835,0.030178064581821883
2009,25,Austin / Avondale,24984,All Crimes,392835,0.06359922104700447
2010,1,Douglas / Loop,11735,All Crimes,370536,0.0316703370252823
2010,2,Douglas / Englewood,9906,All Crimes,370536,0.0267342444458838
2010,3,Grand Crossing / Jackson Park,19663,All Crimes,370536,0.053066368719908455
2010,4,Avalon Park / Burnside,21226,All Crimes,370536,0.057284582334779885
2010,5,Burnside / Pullman,16289,All Crimes,370536,0.0439606408014336
2010,6,Auburn Gresham / Chatham,21406,All Crimes,370536,0.05777036509273053
2010,7,Englewood / Grand Crossing,22678,All Crimes,370536,0.061203229915581754
2010,8,Archer Heights / Ashburn,26526,All Crimes,370536,0.07158818576332664
2010,9,Armour Square / Bridgeport,17839,All Crimes,370536,0.04814377010600859
2010,10,Little Village / Lower West Side,16136,All Crimes,370536,0.04354772545717555
2010,11,Austin / Garfield Park,22587,All Crimes,370536,0.0609576397435067
2010,12,East Village / Garfield Park,8392,All Crimes,370536,0.022648271692898937
2010,13,East Village / Garfield Park,8857,All Crimes,370536,0.023903210484271433
2010,14,Avondale / Bucktown,15194,All Crimes,370536,0.041005462357233846
2010,15,Austin,16714,All Crimes,370536,0.045107627868817064
2010,16,Dunning / Edison Park,11974,All Crimes,370536,0.03231534857611676
2010,17,Albany Park / Avondale,11287,All Crimes,370536,0.030461277716605135
2010,18,Lincoln Park / Magnificent Mile,15184,All Crimes,370536,0.04097847442623659
2010,19,Lake View / Lincoln Park,9061,All Crimes,370536,0.024453764276615497
2010,20,Andersonville / Edgewater,6104,All Crimes,370536,0.0164734330807263
2010,21,Chinatown / Douglas,7574,All Crimes,370536,0.02044065893732323
2010,22,Auburn Gresham / Beverly,12767,All Crimes,370536,0.03445549150419932
2010,23,Boystown / Lake View,7117,All Crimes,370536,0.019207310490748537
2010,24,Edgewater / Rogers Park,11268,All Crimes,370536,0.030410000647710343
2010,25,Austin / Avondale,23052,All Crimes,370536,0.0622125785348792
2011,1,Douglas / Loop,11056,All Crimes,352008,0.03140837708233904
2011,2,Douglas / Englewood,9749,All Crimes,352008,0.027695393286516216
2011,3,Grand Crossing / Jackson Park,18389,All Crimes,352008,0.05224028999340924
2011,4,Avalon Park / Burnside,21439,All Crimes,352008,0.06090486579850458
2011,5,Burnside / Pullman,15970,All Crimes,352008,0.045368287084384444
2011,6,Auburn Gresham / Chatham,20673,All Crimes,352008,0.05872877889138883
2011,7,Englewood / Grand Crossing,21354,All Crimes,352008,0.060663394013772416
2011,8,Archer Heights / Ashburn,25375,All Crimes,352008,0.07208642985386696
2011,9,Armour Square / Bridgeport,17828,All Crimes,352008,0.05064657621417695
2011,10,Little Village / Lower West Side,14975,All Crimes,352008,0.042541646780754984
2011,11,Austin / Garfield Park,21610,All Crimes,352008,0.06139065021249517
2011,12,East Village / Garfield Park,8470,All Crimes,352008,0.024061953137428694
2011,13,East Village / Garfield Park,8247,All Crimes,352008,0.023428444808072543
2011,14,Avondale / Bucktown,13476,All Crimes,352008,0.03828322083589009
2011,15,Austin,15529,All Crimes,352008,0.04411547464830345
2011,16,Dunning / Edison Park,11388,All Crimes,352008,0.03235153746505761
2011,17,Albany Park / Avondale,10464,All Crimes,352008,0.029726597122792665
2011,18,Lincoln Park / Magnificent Mile,14544,All Crimes,352008,0.04131724278993659
