dayofweek,beat,district,primary_type,count,average
Sunday,1933,19,ROBBERY,168,0.019639934533551555
Sunday,1933,19,SEX OFFENSE,19,0.002221183072246902
Sunday,1933,19,STALKING,1,0.00011690437222352116
Sunday,1933,19,THEFT,1439,0.16822539162964695
Sunday,1933,19,WEAPONS VIOLATION,12,0.0014028524666822538
Sunday,1934,19,ARSON,2,0.00023380874444704232
Sunday,1934,19,ASSAULT,74,0.008650923544540565
Sunday,1934,19,BATTERY,206,0.02408230067804536
Sunday,1934,19,BURGLARY,62,0.007248071077858312
Sunday,1934,19,CRIM SEXUAL ASSAULT,16,0.0018704699555763386
Sunday,1934,19,CRIMINAL DAMAGE,144,0.01683422960018705
Sunday,1934,19,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Sunday,1934,19,CRIMINAL TRESPASS,43,0.00502688800561141
Sunday,1934,19,DECEPTIVE PRACTICE,148,0.01730184708908113
Sunday,1934,19,MOTOR VEHICLE THEFT,89,0.010404489127893383
Sunday,1934,19,NARCOTICS,13,0.001519756838905775
Sunday,1934,19,OFFENSE INVOLVING CHILDREN,2,0.00023380874444704232
Sunday,1934,19,OTHER OFFENSE,76,0.008884732288987608
Sunday,1934,19,PUBLIC INDECENCY,1,0.00011690437222352116
Sunday,1934,19,PUBLIC PEACE VIOLATION,6,0.0007014262333411269
Sunday,1934,19,ROBBERY,60,0.007014262333411269
Sunday,1934,19,SEX OFFENSE,6,0.0007014262333411269
Sunday,1934,19,STALKING,5,0.0005845218611176058
Sunday,1934,19,THEFT,665,0.07774140752864157
Sunday,1934,19,WEAPONS VIOLATION,4,0.00046761748889408465
Sunday,1935,19,ARSON,1,0.00011690437222352116
Sunday,1935,19,ASSAULT,46,0.005377601122281974
Sunday,1935,19,BATTERY,216,0.02525134440028057
Sunday,1935,19,BURGLARY,76,0.008884732288987608
Sunday,1935,19,CRIM SEXUAL ASSAULT,10,0.0011690437222352116
Sunday,1935,19,CRIMINAL DAMAGE,182,0.02127659574468085
Sunday,1935,19,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Sunday,1935,19,CRIMINAL TRESPASS,36,0.004208557400046762
Sunday,1935,19,DECEPTIVE PRACTICE,144,0.01683422960018705
Sunday,1935,19,KIDNAPPING,1,0.00011690437222352116
Sunday,1935,19,MOTOR VEHICLE THEFT,96,0.01122281973345803
Sunday,1935,19,NARCOTICS,7,0.0008183306055646482
Sunday,1935,19,NON-CRIMINAL,1,0.00011690437222352116
Sunday,1935,19,OBSCENITY,1,0.00011690437222352116
Sunday,1935,19,OFFENSE INVOLVING CHILDREN,1,0.00011690437222352116
Sunday,1935,19,OTHER OFFENSE,47,0.005494505494505495
Sunday,1935,19,PUBLIC INDECENCY,1,0.00011690437222352116
Sunday,1935,19,PUBLIC PEACE VIOLATION,5,0.0005845218611176058
Sunday,1935,19,ROBBERY,56,0.006546644844517185
Sunday,1935,19,SEX OFFENSE,6,0.0007014262333411269
Sunday,1935,19,THEFT,713,0.0833528173953706
Sunday,1935,19,WEAPONS VIOLATION,4,0.00046761748889408465
Sunday,2011,20,ARSON,6,0.0007014262333411269
Sunday,2011,20,ASSAULT,219,0.025602057516951136
Sunday,2011,20,BATTERY,684,0.07996259060088848
Sunday,2011,20,BURGLARY,154,0.01800327332242226
Sunday,2011,20,CRIM SEXUAL ASSAULT,22,0.0025718961889174656
Sunday,2011,20,CRIMINAL DAMAGE,504,0.058919803600654665
Sunday,2011,20,CRIMINAL SEXUAL ASSAULT,6,0.0007014262333411269
Sunday,2011,20,CRIMINAL TRESPASS,60,0.007014262333411269
Sunday,2011,20,DECEPTIVE PRACTICE,195,0.022796352583586626
Sunday,2011,20,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Sunday,2011,20,INTIMIDATION,4,0.00046761748889408465
Sunday,2011,20,KIDNAPPING,5,0.0005845218611176058
Sunday,2011,20,LIQUOR LAW VIOLATION,10,0.0011690437222352116
Sunday,2011,20,MOTOR VEHICLE THEFT,207,0.02419920505026888
Sunday,2011,20,NARCOTICS,145,0.01695113397241057
Sunday,2011,20,NON-CRIMINAL,1,0.00011690437222352116
Sunday,2011,20,OBSCENITY,1,0.00011690437222352116
Sunday,2011,20,OFFENSE INVOLVING CHILDREN,25,0.002922609305588029
Sunday,2011,20,OTHER OFFENSE,260,0.030395136778115502
Sunday,2011,20,PROSTITUTION,13,0.001519756838905775
Sunday,2011,20,PUBLIC PEACE VIOLATION,24,0.0028057049333645077
Sunday,2011,20,ROBBERY,70,0.008183306055646482
Sunday,2011,20,SEX OFFENSE,18,0.002104278700023381
Sunday,2011,20,STALKING,2,0.00023380874444704232
Sunday,2011,20,THEFT,738,0.08627542670095861
Sunday,2011,20,WEAPONS VIOLATION,19,0.002221183072246902
Sunday,2012,20,ARSON,3,0.00035071311667056346
Sunday,2012,20,ASSAULT,82,0.009586158522328735
Sunday,2012,20,BATTERY,358,0.04185176525602057
Sunday,2012,20,BURGLARY,90,0.010521393500116905
Sunday,2012,20,CRIMINAL DAMAGE,304,0.03553892915595043
Sunday,2012,20,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Sunday,2012,20,CRIMINAL TRESPASS,63,0.007364975450081833
Sunday,2012,20,DECEPTIVE PRACTICE,120,0.014028524666822539
Sunday,2012,20,GAMBLING,1,0.00011690437222352116
Sunday,2012,20,KIDNAPPING,1,0.00011690437222352116
Sunday,2012,20,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Sunday,2012,20,MOTOR VEHICLE THEFT,100,0.011690437222352116
Sunday,2012,20,NARCOTICS,61,0.007131166705634791
Sunday,2012,20,OFFENSE INVOLVING CHILDREN,15,0.0017535655833528173
Sunday,2012,20,OTHER OFFENSE,126,0.014729950900163666
Sunday,2012,20,PUBLIC PEACE VIOLATION,16,0.0018704699555763386
Sunday,2012,20,ROBBERY,38,0.004442366144493804
Sunday,2012,20,SEX OFFENSE,12,0.0014028524666822538
Sunday,2012,20,STALKING,4,0.00046761748889408465
Sunday,2012,20,THEFT,552,0.06453121346738368
Sunday,2012,20,WEAPONS VIOLATION,8,0.0009352349777881693
Sunday,2013,20,ARSON,1,0.00011690437222352116
Sunday,2013,20,ASSAULT,108,0.012625672200140286
Sunday,2013,20,BATTERY,334,0.03904606032265607
Sunday,2013,20,BURGLARY,122,0.014262333411269581
Sunday,2013,20,CRIM SEXUAL ASSAULT,7,0.0008183306055646482
Sunday,2013,20,CRIMINAL DAMAGE,299,0.034954407294832825
Sunday,2013,20,CRIMINAL TRESPASS,57,0.0066635492167407065
Sunday,2013,20,DECEPTIVE PRACTICE,107,0.012508767827916763
Sunday,2013,20,INTIMIDATION,1,0.00011690437222352116
Sunday,2013,20,KIDNAPPING,1,0.00011690437222352116
Sunday,2013,20,LIQUOR LAW VIOLATION,9,0.0010521393500116905
Sunday,2013,20,MOTOR VEHICLE THEFT,103,0.01204115033902268
Sunday,2013,20,NARCOTICS,71,0.008300210427870002
Sunday,2013,20,OFFENSE INVOLVING CHILDREN,12,0.0014028524666822538
Sunday,2013,20,OTHER OFFENSE,121,0.01414542903904606
Sunday,2013,20,PROSTITUTION,1,0.00011690437222352116
Sunday,2013,20,PUBLIC INDECENCY,1,0.00011690437222352116
Sunday,2013,20,PUBLIC PEACE VIOLATION,13,0.001519756838905775
Sunday,2013,20,ROBBERY,74,0.008650923544540565
Sunday,2013,20,SEX OFFENSE,15,0.0017535655833528173
Sunday,2013,20,STALKING,1,0.00011690437222352116
Sunday,2013,20,THEFT,559,0.06534954407294832
Sunday,2013,20,WEAPONS VIOLATION,4,0.00046761748889408465
Sunday,2022,20,ARSON,1,0.00011690437222352116
Sunday,2022,20,ASSAULT,114,0.013327098433481413
Sunday,2022,20,BATTERY,463,0.0541267243394903
Sunday,2022,20,BURGLARY,56,0.006546644844517185
Sunday,2022,20,CRIM SEXUAL ASSAULT,10,0.0011690437222352116
Sunday,2022,20,CRIMINAL DAMAGE,151,0.017652560205751695
Sunday,2022,20,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Sunday,2022,20,CRIMINAL TRESPASS,45,0.0052606967500584524
Sunday,2022,20,DECEPTIVE PRACTICE,76,0.008884732288987608
Sunday,2022,20,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Sunday,2022,20,INTIMIDATION,2,0.00023380874444704232
Sunday,2022,20,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Sunday,2022,20,MOTOR VEHICLE THEFT,60,0.007014262333411269
Sunday,2022,20,NARCOTICS,93,0.010872106616787468
Sunday,2022,20,OFFENSE INVOLVING CHILDREN,13,0.001519756838905775
Sunday,2022,20,OTHER OFFENSE,164,0.01917231704465747
Sunday,2022,20,PROSTITUTION,6,0.0007014262333411269
Sunday,2022,20,PUBLIC PEACE VIOLATION,13,0.001519756838905775
Sunday,2022,20,ROBBERY,75,0.008767827916764087
Sunday,2022,20,SEX OFFENSE,10,0.0011690437222352116
Sunday,2022,20,STALKING,3,0.00035071311667056346
Sunday,2022,20,THEFT,358,0.04185176525602057
Sunday,2022,20,WEAPONS VIOLATION,8,0.0009352349777881693
Sunday,2023,20,ARSON,2,0.00023380874444704232
Sunday,2023,20,ASSAULT,122,0.014262333411269581
Sunday,2023,20,BATTERY,393,0.045943418283843816
Sunday,2023,20,BURGLARY,85,0.009936871638999298
Sunday,2023,20,CRIM SEXUAL ASSAULT,6,0.0007014262333411269
Sunday,2023,20,CRIMINAL DAMAGE,176,0.020575169511339725
Sunday,2023,20,CRIMINAL SEXUAL ASSAULT,8,0.0009352349777881693
Sunday,2023,20,CRIMINAL TRESPASS,70,0.008183306055646482
Sunday,2023,20,DECEPTIVE PRACTICE,127,0.014846855272387187
Sunday,2023,20,HOMICIDE,2,0.00023380874444704232
Sunday,2023,20,INTERFERENCE WITH PUBLIC OFFICER,3,0.00035071311667056346
Sunday,2023,20,INTIMIDATION,1,0.00011690437222352116
Sunday,2023,20,KIDNAPPING,1,0.00011690437222352116
Sunday,2023,20,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Sunday,2023,20,MOTOR VEHICLE THEFT,67,0.007832592938975917
Sunday,2023,20,NARCOTICS,84,0.009819967266775777
Sunday,2023,20,OFFENSE INVOLVING CHILDREN,10,0.0011690437222352116
Sunday,2023,20,OTHER OFFENSE,153,0.01788636895019874
Sunday,2023,20,PROSTITUTION,1,0.00011690437222352116
Sunday,2023,20,PUBLIC PEACE VIOLATION,10,0.0011690437222352116
Sunday,2023,20,ROBBERY,77,0.00900163666121113
Sunday,2023,20,SEX OFFENSE,16,0.0018704699555763386
Sunday,2023,20,STALKING,3,0.00035071311667056346
Sunday,2023,20,THEFT,653,0.07633855506195932
Sunday,2023,20,WEAPONS VIOLATION,8,0.0009352349777881693
Sunday,2024,20,ARSON,4,0.00046761748889408465
Sunday,2024,20,ASSAULT,165,0.01928922141688099
Sunday,2024,20,BATTERY,531,0.06207622165068974
Sunday,2024,20,BURGLARY,63,0.007364975450081833
Sunday,2024,20,CRIM SEXUAL ASSAULT,16,0.0018704699555763386
Sunday,2024,20,CRIMINAL DAMAGE,229,0.026771101239186346
Sunday,2024,20,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Sunday,2024,20,CRIMINAL TRESPASS,91,0.010638297872340425
Sunday,2024,20,DECEPTIVE PRACTICE,96,0.01122281973345803
Sunday,2024,20,GAMBLING,4,0.00046761748889408465
Sunday,2024,20,HOMICIDE,3,0.00035071311667056346
Sunday,2024,20,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Sunday,2024,20,KIDNAPPING,1,0.00011690437222352116
Sunday,2024,20,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Sunday,2024,20,MOTOR VEHICLE THEFT,100,0.011690437222352116
Sunday,2024,20,NARCOTICS,227,0.026537292494739302
Sunday,2024,20,OFFENSE INVOLVING CHILDREN,16,0.0018704699555763386
Sunday,2024,20,OTHER OFFENSE,184,0.021510404489127895
Sunday,2024,20,PROSTITUTION,15,0.0017535655833528173
Sunday,2024,20,PUBLIC PEACE VIOLATION,24,0.0028057049333645077
Sunday,2024,20,ROBBERY,85,0.009936871638999298
Sunday,2024,20,SEX OFFENSE,17,0.00198737432779986
Sunday,2024,20,THEFT,468,0.0547112462006079
Sunday,2024,20,WEAPONS VIOLATION,17,0.00198737432779986
Sunday,2031,20,ASSAULT,139,0.01624970773906944
Sunday,2031,20,BATTERY,373,0.043605330839373395
Sunday,2031,20,BURGLARY,82,0.009586158522328735
Sunday,2031,20,CRIM SEXUAL ASSAULT,5,0.0005845218611176058
Sunday,2031,20,CRIMINAL DAMAGE,305,0.035655833528173954
Sunday,2031,20,CRIMINAL SEXUAL ASSAULT,10,0.0011690437222352116
Sunday,2031,20,CRIMINAL TRESPASS,47,0.005494505494505495
Sunday,2031,20,DECEPTIVE PRACTICE,88,0.010287584755669862
Sunday,2031,20,HOMICIDE,2,0.00023380874444704232
Sunday,2031,20,INTERFERENCE WITH PUBLIC OFFICER,5,0.0005845218611176058
Sunday,2031,20,INTIMIDATION,1,0.00011690437222352116
Sunday,2031,20,KIDNAPPING,2,0.00023380874444704232
Sunday,2031,20,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Sunday,2031,20,MOTOR VEHICLE THEFT,92,0.010755202244563947
Sunday,2031,20,NARCOTICS,64,0.007481879822305354
Sunday,2031,20,OFFENSE INVOLVING CHILDREN,10,0.0011690437222352116
Sunday,2031,20,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Sunday,2031,20,OTHER OFFENSE,137,0.0160158989946224
Sunday,2031,20,PROSTITUTION,10,0.0011690437222352116
Sunday,2031,20,PUBLIC PEACE VIOLATION,15,0.0017535655833528173
Sunday,2031,20,ROBBERY,37,0.0043254617722702825
Sunday,2031,20,SEX OFFENSE,11,0.0012859480944587328
Sunday,2031,20,STALKING,1,0.00011690437222352116
Sunday,2031,20,THEFT,446,0.052139350011690434
Sunday,2031,20,WEAPONS VIOLATION,11,0.0012859480944587328
Sunday,2032,20,ARSON,2,0.00023380874444704232
Sunday,2032,20,ASSAULT,67,0.007832592938975917
Sunday,2032,20,BATTERY,185,0.021627308861351415
Sunday,2032,20,BURGLARY,62,0.007248071077858312
Sunday,2032,20,CRIM SEXUAL ASSAULT,13,0.001519756838905775
Sunday,2032,20,CRIMINAL DAMAGE,236,0.027589431844750992
Sunday,2032,20,CRIMINAL SEXUAL ASSAULT,1,0.00011690437222352116
Sunday,2032,20,CRIMINAL TRESPASS,28,0.0032733224222585926
Sunday,2032,20,DECEPTIVE PRACTICE,86,0.01005377601122282
Sunday,2032,20,KIDNAPPING,1,0.00011690437222352116
Sunday,2032,20,LIQUOR LAW VIOLATION,8,0.0009352349777881693
Sunday,2032,20,MOTOR VEHICLE THEFT,78,0.00911854103343465
Sunday,2032,20,NARCOTICS,27,0.0031564180500350714
Sunday,2032,20,OBSCENITY,1,0.00011690437222352116
Sunday,2032,20,OFFENSE INVOLVING CHILDREN,5,0.0005845218611176058
Sunday,2032,20,OTHER OFFENSE,100,0.011690437222352116
Sunday,2032,20,PUBLIC PEACE VIOLATION,16,0.0018704699555763386
Sunday,2032,20,ROBBERY,41,0.0047930792611643675
Sunday,2032,20,SEX OFFENSE,6,0.0007014262333411269
Sunday,2032,20,STALKING,1,0.00011690437222352116
Sunday,2032,20,THEFT,544,0.06359597848959551
Sunday,2032,20,WEAPONS VIOLATION,4,0.00046761748889408465
Sunday,2033,20,ARSON,1,0.00011690437222352116
Sunday,2033,20,ASSAULT,131,0.015314472761281272
Sunday,2033,20,BATTERY,437,0.05108721066167875
Sunday,2033,20,BURGLARY,57,0.0066635492167407065
Sunday,2033,20,CRIM SEXUAL ASSAULT,2,0.00023380874444704232
Sunday,2033,20,CRIMINAL DAMAGE,236,0.027589431844750992
Sunday,2033,20,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Sunday,2033,20,CRIMINAL TRESPASS,70,0.008183306055646482
Sunday,2033,20,DECEPTIVE PRACTICE,87,0.01017068038344634
Sunday,2033,20,GAMBLING,3,0.00035071311667056346
Sunday,2033,20,INTERFERENCE WITH PUBLIC OFFICER,5,0.0005845218611176058
Sunday,2033,20,KIDNAPPING,2,0.00023380874444704232
Sunday,2033,20,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Sunday,2033,20,MOTOR VEHICLE THEFT,77,0.00900163666121113
Sunday,2033,20,NARCOTICS,136,0.01589899462239888
Sunday,2033,20,OFFENSE INVOLVING CHILDREN,7,0.0008183306055646482
Sunday,2033,20,OTHER OFFENSE,122,0.014262333411269581
Sunday,2033,20,PROSTITUTION,7,0.0008183306055646482
Sunday,2033,20,PUBLIC PEACE VIOLATION,20,0.002338087444470423
Sunday,2033,20,ROBBERY,85,0.009936871638999298
Sunday,2033,20,SEX OFFENSE,9,0.0010521393500116905
Sunday,2033,20,THEFT,396,0.04629413140051438
Sunday,2033,20,WEAPONS VIOLATION,9,0.0010521393500116905
Sunday,2211,22,ARSON,3,0.00035071311667056346
Sunday,2211,22,ASSAULT,249,0.029109188683656768
Sunday,2211,22,BATTERY,729,0.08522328735094692
Sunday,2211,22,BURGLARY,150,0.017535655833528174
Sunday,2211,22,CRIM SEXUAL ASSAULT,10,0.0011690437222352116
Sunday,2211,22,CRIMINAL DAMAGE,603,0.07049333645078326
Sunday,2211,22,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Sunday,2211,22,CRIMINAL TRESPASS,108,0.012625672200140286
Sunday,2211,22,DECEPTIVE PRACTICE,162,0.01893850830021043
Sunday,2211,22,HOMICIDE,1,0.00011690437222352116
Sunday,2211,22,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Sunday,2211,22,INTIMIDATION,2,0.00023380874444704232
Sunday,2211,22,KIDNAPPING,23,0.002688800561140987
Sunday,2211,22,LIQUOR LAW VIOLATION,22,0.0025718961889174656
Sunday,2211,22,MOTOR VEHICLE THEFT,90,0.010521393500116905
Sunday,2211,22,NARCOTICS,99,0.011573532850128595
Sunday,2211,22,OBSCENITY,2,0.00023380874444704232
Sunday,2211,22,OFFENSE INVOLVING CHILDREN,46,0.005377601122281974
Sunday,2211,22,OTHER OFFENSE,317,0.037058685994856205
Sunday,2211,22,PROSTITUTION,1,0.00011690437222352116
Sunday,2211,22,PUBLIC PEACE VIOLATION,15,0.0017535655833528173
Sunday,2211,22,ROBBERY,59,0.006897357961187748
Sunday,2211,22,SEX OFFENSE,27,0.0031564180500350714
Sunday,2211,22,STALKING,3,0.00035071311667056346
Sunday,2211,22,THEFT,676,0.0790273556231003
Sunday,2211,22,WEAPONS VIOLATION,14,0.0016366612111292963
Sunday,2212,22,ARSON,5,0.0005845218611176058
Sunday,2212,22,ASSAULT,302,0.03530512041150339
Sunday,2212,22,BATTERY,809,0.09457563712882862
Sunday,2212,22,BURGLARY,245,0.028641571194762683
Sunday,2212,22,CRIM SEXUAL ASSAULT,16,0.0018704699555763386
Sunday,2212,22,CRIMINAL DAMAGE,643,0.0751695113397241
Sunday,2212,22,CRIMINAL SEXUAL ASSAULT,7,0.0008183306055646482
Sunday,2212,22,CRIMINAL TRESPASS,110,0.012859480944587328
Sunday,2212,22,DECEPTIVE PRACTICE,183,0.02139350011690437
Sunday,2212,22,GAMBLING,2,0.00023380874444704232
Sunday,2212,22,HOMICIDE,8,0.0009352349777881693
Sunday,2212,22,INTERFERENCE WITH PUBLIC OFFICER,13,0.001519756838905775
Sunday,2212,22,INTIMIDATION,1,0.00011690437222352116
Sunday,2212,22,KIDNAPPING,13,0.001519756838905775
Sunday,2212,22,LIQUOR LAW VIOLATION,20,0.002338087444470423
Sunday,2212,22,MOTOR VEHICLE THEFT,210,0.024549918166939442
Sunday,2212,22,NARCOTICS,146,0.01706803834463409
Sunday,2212,22,OBSCENITY,2,0.00023380874444704232
Sunday,2212,22,OFFENSE INVOLVING CHILDREN,64,0.007481879822305354
Sunday,2212,22,OTHER OFFENSE,412,0.04816460135609072
Sunday,2212,22,PUBLIC PEACE VIOLATION,13,0.001519756838905775
Sunday,2212,22,ROBBERY,100,0.011690437222352116
Sunday,2212,22,SEX OFFENSE,24,0.0028057049333645077
Sunday,2212,22,STALKING,4,0.00046761748889408465
Sunday,2212,22,THEFT,791,0.09247135842880523
Sunday,2212,22,WEAPONS VIOLATION,33,0.0038578442833761984
Sunday,2213,22,ARSON,3,0.00035071311667056346
Sunday,2213,22,ASSAULT,180,0.02104278700023381
Sunday,2213,22,BATTERY,499,0.05833528173953706
Sunday,2213,22,BURGLARY,179,0.020925882628010286
Sunday,2213,22,CRIM SEXUAL ASSAULT,4,0.00046761748889408465
Sunday,2213,22,CRIMINAL DAMAGE,437,0.05108721066167875
Sunday,2213,22,CRIMINAL SEXUAL ASSAULT,1,0.00011690437222352116
Sunday,2213,22,CRIMINAL TRESPASS,79,0.009235445405658172
Sunday,2213,22,DECEPTIVE PRACTICE,118,0.013794715922375496
Sunday,2213,22,GAMBLING,2,0.00023380874444704232
Sunday,2213,22,HOMICIDE,1,0.00011690437222352116
Sunday,2213,22,INTERFERENCE WITH PUBLIC OFFICER,1,0.00011690437222352116
Sunday,2213,22,INTIMIDATION,1,0.00011690437222352116
Sunday,2213,22,KIDNAPPING,10,0.0011690437222352116
Sunday,2213,22,LIQUOR LAW VIOLATION,1,0.00011690437222352116
Sunday,2213,22,MOTOR VEHICLE THEFT,149,0.017418751461304654
Sunday,2213,22,NARCOTICS,128,0.014963759644610709
Sunday,2213,22,OFFENSE INVOLVING CHILDREN,38,0.004442366144493804
Sunday,2213,22,OTHER OFFENSE,248,0.028992284311433247
Sunday,2213,22,PROSTITUTION,1,0.00011690437222352116
Sunday,2213,22,PUBLIC PEACE VIOLATION,13,0.001519756838905775
Sunday,2213,22,ROBBERY,103,0.01204115033902268
Sunday,2213,22,SEX OFFENSE,10,0.0011690437222352116
Sunday,2213,22,STALKING,4,0.00046761748889408465
Sunday,2213,22,THEFT,598,0.06990881458966565
Sunday,2213,22,WEAPONS VIOLATION,26,0.00303951367781155
Sunday,2221,22,ARSON,5,0.0005845218611176058
Sunday,2221,22,ASSAULT,235,0.027472527472527472
Sunday,2221,22,BATTERY,666,0.07785831190086509
Sunday,2221,22,BURGLARY,230,0.026888005611409867
Sunday,2221,22,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Sunday,2221,22,CRIM SEXUAL ASSAULT,20,0.002338087444470423
Sunday,2221,22,CRIMINAL DAMAGE,487,0.05693242927285481
Sunday,2221,22,CRIMINAL SEXUAL ASSAULT,1,0.00011690437222352116
Sunday,2221,22,CRIMINAL TRESPASS,103,0.01204115033902268
Sunday,2221,22,DECEPTIVE PRACTICE,136,0.01589899462239888
Sunday,2221,22,GAMBLING,5,0.0005845218611176058
Sunday,2221,22,HOMICIDE,15,0.0017535655833528173
Sunday,2221,22,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Sunday,2221,22,KIDNAPPING,5,0.0005845218611176058
Sunday,2221,22,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Sunday,2221,22,MOTOR VEHICLE THEFT,155,0.01812017769464578
Sunday,2221,22,NARCOTICS,222,0.025952770633621697
Sunday,2221,22,OFFENSE INVOLVING CHILDREN,28,0.0032733224222585926
Sunday,2221,22,OTHER OFFENSE,254,0.029693710544774373
Sunday,2221,22,PROSTITUTION,18,0.002104278700023381
Sunday,2221,22,PUBLIC PEACE VIOLATION,14,0.0016366612111292963
Sunday,2221,22,ROBBERY,139,0.01624970773906944
Sunday,2221,22,SEX OFFENSE,4,0.00046761748889408465
Sunday,2221,22,THEFT,739,0.08639233107318214
Sunday,2221,22,WEAPONS VIOLATION,58,0.006780453588964227
Sunday,2222,22,ARSON,13,0.001519756838905775
Sunday,2222,22,ASSAULT,328,0.03834463408931494
Sunday,2222,22,BATTERY,986,0.11526771101239186
Sunday,2222,22,BURGLARY,261,0.030512041150339023
Sunday,2222,22,CRIM SEXUAL ASSAULT,17,0.00198737432779986
Sunday,2222,22,CRIMINAL DAMAGE,640,0.07481879822305354
Sunday,2222,22,CRIMINAL SEXUAL ASSAULT,7,0.0008183306055646482
Sunday,2222,22,CRIMINAL TRESPASS,103,0.01204115033902268
Sunday,2222,22,DECEPTIVE PRACTICE,107,0.012508767827916763
Sunday,2222,22,GAMBLING,5,0.0005845218611176058
Sunday,2222,22,HOMICIDE,12,0.0014028524666822538
Sunday,2222,22,INTERFERENCE WITH PUBLIC OFFICER,9,0.0010521393500116905
Sunday,2222,22,INTIMIDATION,1,0.00011690437222352116
Sunday,2222,22,KIDNAPPING,4,0.00046761748889408465
Sunday,2222,22,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Sunday,2222,22,MOTOR VEHICLE THEFT,267,0.03121346738368015
Sunday,2222,22,NARCOTICS,416,0.0486322188449848
Sunday,2222,22,OFFENSE INVOLVING CHILDREN,53,0.0061959317278466215
Sunday,2222,22,OTHER OFFENSE,347,0.040565817161561844
Sunday,2222,22,PROSTITUTION,2,0.00023380874444704232
Sunday,2222,22,PUBLIC PEACE VIOLATION,16,0.0018704699555763386
Sunday,2222,22,ROBBERY,147,0.01718494271685761
Sunday,2222,22,SEX OFFENSE,14,0.0016366612111292963
Sunday,2222,22,STALKING,3,0.00035071311667056346
Sunday,2222,22,THEFT,588,0.06873977086743044
Sunday,2222,22,WEAPONS VIOLATION,84,0.009819967266775777
Sunday,2223,22,ARSON,10,0.0011690437222352116
Sunday,2223,22,ASSAULT,317,0.037058685994856205
Sunday,2223,22,BATTERY,929,0.10860416179565116
Sunday,2223,22,BURGLARY,230,0.026888005611409867
Sunday,2223,22,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Sunday,2223,22,CRIM SEXUAL ASSAULT,18,0.002104278700023381
Sunday,2223,22,CRIMINAL DAMAGE,661,0.07727379003974749
Sunday,2223,22,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Sunday,2223,22,CRIMINAL TRESPASS,114,0.013327098433481413
Sunday,2223,22,DECEPTIVE PRACTICE,132,0.015431377133504794
Sunday,2223,22,GAMBLING,4,0.00046761748889408465
Sunday,2223,22,HOMICIDE,15,0.0017535655833528173
Sunday,2223,22,INTERFERENCE WITH PUBLIC OFFICER,8,0.0009352349777881693
Sunday,2223,22,KIDNAPPING,10,0.0011690437222352116
Sunday,2223,22,LIQUOR LAW VIOLATION,1,0.00011690437222352116
Sunday,2223,22,MOTOR VEHICLE THEFT,309,0.036123451017068035
Sunday,2223,22,NARCOTICS,335,0.039162964694879586
Sunday,2223,22,OFFENSE INVOLVING CHILDREN,47,0.005494505494505495
