year,district,primary_type,count
2021,05,ROBBERY,284
2021,05,SEX OFFENSE,31
2021,05,STALKING,16
2021,05,THEFT,1210
2021,05,WEAPONS VIOLATION,758
2021,06,ARSON,39
2021,06,ASSAULT,1577
2021,06,BATTERY,2977
2021,06,BURGLARY,472
2021,06,CONCEALED CARRY LICENSE VIOLATION,6
2021,06,CRIMINAL DAMAGE,1959
2021,06,CRIMINAL SEXUAL ASSAULT,78
2021,06,CRIMINAL TRESPASS,184
2021,06,DECEPTIVE PRACTICE,812
2021,06,HOMICIDE,82
2021,06,HUMAN TRAFFICKING,1
2021,06,INTERFERENCE WITH PUBLIC OFFICER,38
2021,06,INTIMIDATION,5
2021,06,KIDNAPPING,5
2021,06,LIQUOR LAW VIOLATION,5
2021,06,MOTOR VEHICLE THEFT,769
2021,06,NARCOTICS,193
2021,06,OBSCENITY,4
2021,06,OFFENSE INVOLVING CHILDREN,146
2021,06,OTHER OFFENSE,890
2021,06,PUBLIC PEACE VIOLATION,35
2021,06,ROBBERY,481
2021,06,SEX OFFENSE,58
2021,06,STALKING,28
2021,06,THEFT,1952
2021,06,WEAPONS VIOLATION,810
2021,07,ARSON,48
2021,07,ASSAULT,1324
2021,07,BATTERY,2591
2021,07,BURGLARY,297
2021,07,CONCEALED CARRY LICENSE VIOLATION,7
2021,07,CRIMINAL DAMAGE,1401
2021,07,CRIMINAL SEXUAL ASSAULT,69
2021,07,CRIMINAL TRESPASS,90
2021,07,DECEPTIVE PRACTICE,497
2021,07,GAMBLING,1
2021,07,HOMICIDE,58
2021,07,HUMAN TRAFFICKING,2
2021,07,INTERFERENCE WITH PUBLIC OFFICER,22
2021,07,INTIMIDATION,3
2021,07,KIDNAPPING,5
2021,07,LIQUOR LAW VIOLATION,4
2021,07,MOTOR VEHICLE THEFT,466
2021,07,NARCOTICS,317
2021,07,OFFENSE INVOLVING CHILDREN,125
2021,07,OTHER OFFENSE,783
2021,07,PROSTITUTION,4
2021,07,PUBLIC INDECENCY,1
2021,07,PUBLIC PEACE VIOLATION,18
2021,07,ROBBERY,334
2021,07,SEX OFFENSE,46
2021,07,STALKING,14
2021,07,THEFT,1216
2021,07,WEAPONS VIOLATION,829
2021,08,ARSON,42
2021,08,ASSAULT,1253
2021,08,BATTERY,2464
2021,08,BURGLARY,512
2021,08,CONCEALED CARRY LICENSE VIOLATION,32
2021,08,CRIMINAL DAMAGE,1675
2021,08,CRIMINAL SEXUAL ASSAULT,70
2021,08,CRIMINAL TRESPASS,148
2021,08,DECEPTIVE PRACTICE,1328
2021,08,GAMBLING,7
2021,08,HOMICIDE,42
2021,08,INTERFERENCE WITH PUBLIC OFFICER,7
2021,08,INTIMIDATION,6
2021,08,KIDNAPPING,10
2021,08,LIQUOR LAW VIOLATION,11
2021,08,MOTOR VEHICLE THEFT,618
2021,08,NARCOTICS,176
2021,08,OBSCENITY,2
2021,08,OFFENSE INVOLVING CHILDREN,176
2021,08,OTHER OFFENSE,1050
2021,08,PROSTITUTION,7
2021,08,PUBLIC PEACE VIOLATION,34
2021,08,ROBBERY,453
2021,08,SEX OFFENSE,89
2021,08,STALKING,21
2021,08,THEFT,2134
2021,08,WEAPONS VIOLATION,516
2021,09,ARSON,16
2021,09,ASSAULT,1016
2021,09,BATTERY,1925
2021,09,BURGLARY,318
2021,09,CRIMINAL DAMAGE,1285
2021,09,CRIMINAL SEXUAL ASSAULT,47
2021,09,CRIMINAL TRESPASS,108
2021,09,DECEPTIVE PRACTICE,647
2021,09,HOMICIDE,42
2021,09,HUMAN TRAFFICKING,1
2021,09,INTERFERENCE WITH PUBLIC OFFICER,13
2021,09,INTIMIDATION,4
2021,09,KIDNAPPING,5
2021,09,LIQUOR LAW VIOLATION,8
2021,09,MOTOR VEHICLE THEFT,468
2021,09,NARCOTICS,146
2021,09,OBSCENITY,2
2021,09,OFFENSE INVOLVING CHILDREN,116
2021,09,OTHER OFFENSE,608
2021,09,PROSTITUTION,1
2021,09,PUBLIC INDECENCY,1
2021,09,PUBLIC PEACE VIOLATION,17
2021,09,ROBBERY,431
2021,09,SEX OFFENSE,65
2021,09,STALKING,13
2021,09,THEFT,1371
2021,09,WEAPONS VIOLATION,463
2021,10,ARSON,36
2021,10,ASSAULT,993
2021,10,BATTERY,2116
2021,10,BURGLARY,205
2021,10,CONCEALED CARRY LICENSE VIOLATION,5
2021,10,CRIMINAL DAMAGE,1230
2021,10,CRIMINAL SEXUAL ASSAULT,72
2021,10,CRIMINAL TRESPASS,116
2021,10,DECEPTIVE PRACTICE,518
2021,10,HOMICIDE,63
2021,10,INTERFERENCE WITH PUBLIC OFFICER,19
2021,10,INTIMIDATION,4
2021,10,KIDNAPPING,5
2021,10,LIQUOR LAW VIOLATION,6
2021,10,MOTOR VEHICLE THEFT,431
2021,10,NARCOTICS,258
2021,10,NON-CRIMINAL,2
2021,10,OBSCENITY,1
2021,10,OFFENSE INVOLVING CHILDREN,91
2021,10,OTHER OFFENSE,576
2021,10,PUBLIC INDECENCY,1
2021,10,PUBLIC PEACE VIOLATION,26
2021,10,ROBBERY,422
2021,10,SEX OFFENSE,43
2021,10,STALKING,14
2021,10,THEFT,1262
2021,10,WEAPONS VIOLATION,665
2021,11,ARSON,60
2021,11,ASSAULT,1248
2021,11,BATTERY,2888
2021,11,BURGLARY,270
2021,11,CONCEALED CARRY LICENSE VIOLATION,3
2021,11,CRIMINAL DAMAGE,1545
2021,11,CRIMINAL SEXUAL ASSAULT,90
2021,11,CRIMINAL TRESPASS,160
2021,11,DECEPTIVE PRACTICE,539
2021,11,HOMICIDE,106
2021,11,HUMAN TRAFFICKING,1
2021,11,INTERFERENCE WITH PUBLIC OFFICER,38
2021,11,INTIMIDATION,4
2021,11,KIDNAPPING,7
2021,11,LIQUOR LAW VIOLATION,6
2021,11,MOTOR VEHICLE THEFT,601
2021,11,NARCOTICS,2437
2021,11,OBSCENITY,1
2021,11,OFFENSE INVOLVING CHILDREN,103
2021,11,OTHER OFFENSE,761
2021,11,PROSTITUTION,67
2021,11,PUBLIC PEACE VIOLATION,47
2021,11,ROBBERY,659
2021,11,SEX OFFENSE,44
2021,11,STALKING,12
2021,11,THEFT,1361
2021,11,WEAPONS VIOLATION,957
2021,12,ARSON,15
2021,12,ASSAULT,900
2021,12,BATTERY,1658
2021,12,BURGLARY,344
2021,12,CONCEALED CARRY LICENSE VIOLATION,7
2021,12,CRIMINAL DAMAGE,1238
2021,12,CRIMINAL SEXUAL ASSAULT,80
2021,12,CRIMINAL TRESPASS,180
2021,12,DECEPTIVE PRACTICE,860
2021,12,HOMICIDE,39
2021,12,HUMAN TRAFFICKING,1
2021,12,INTERFERENCE WITH PUBLIC OFFICER,13
2021,12,INTIMIDATION,1
2021,12,KIDNAPPING,2
2021,12,LIQUOR LAW VIOLATION,19
2021,12,MOTOR VEHICLE THEFT,767
2021,12,NARCOTICS,130
2021,12,NON-CRIMINAL,1
2021,12,OBSCENITY,1
2021,12,OFFENSE INVOLVING CHILDREN,51
2021,12,OTHER NARCOTIC VIOLATION,1
2021,12,OTHER OFFENSE,533
2021,12,PROSTITUTION,1
2021,12,PUBLIC PEACE VIOLATION,38
2021,12,ROBBERY,552
2021,12,SEX OFFENSE,62
2021,12,STALKING,20
2021,12,THEFT,3228
2021,12,WEAPONS VIOLATION,176
2021,14,ARSON,8
2021,14,ASSAULT,511
2021,14,BATTERY,976
2021,14,BURGLARY,315
2021,14,CONCEALED CARRY LICENSE VIOLATION,2
2021,14,CRIMINAL DAMAGE,843
2021,14,CRIMINAL SEXUAL ASSAULT,54
2021,14,CRIMINAL TRESPASS,121
2021,14,DECEPTIVE PRACTICE,600
2021,14,GAMBLING,1
2021,14,HOMICIDE,13
2021,14,INTERFERENCE WITH PUBLIC OFFICER,7
2021,14,INTIMIDATION,3
2021,14,KIDNAPPING,1
2021,14,LIQUOR LAW VIOLATION,14
2021,14,MOTOR VEHICLE THEFT,304
2021,14,NARCOTICS,118
2021,14,OFFENSE INVOLVING CHILDREN,35
2021,14,OTHER OFFENSE,426
2021,14,PUBLIC PEACE VIOLATION,15
2021,14,ROBBERY,321
2021,14,SEX OFFENSE,34
2021,14,STALKING,15
2021,14,THEFT,2002
2021,14,WEAPONS VIOLATION,126
2021,15,ARSON,31
2021,15,ASSAULT,835
2021,15,BATTERY,1964
2021,15,BURGLARY,224
2021,15,CONCEALED CARRY LICENSE VIOLATION,1
2021,15,CRIMINAL DAMAGE,1041
2021,15,CRIMINAL SEXUAL ASSAULT,48
2021,15,CRIMINAL TRESPASS,80
2021,15,DECEPTIVE PRACTICE,497
2021,15,GAMBLING,1
2021,15,HOMICIDE,46
2021,15,HUMAN TRAFFICKING,1
2021,15,INTERFERENCE WITH PUBLIC OFFICER,21
2021,15,INTIMIDATION,7
2021,15,KIDNAPPING,2
2021,15,LIQUOR LAW VIOLATION,4
2021,15,MOTOR VEHICLE THEFT,381
2021,15,NARCOTICS,291
2021,15,OBSCENITY,1
2021,15,OFFENSE INVOLVING CHILDREN,65
2021,15,OTHER OFFENSE,601
2021,15,PUBLIC PEACE VIOLATION,11
2021,15,ROBBERY,378
2021,15,SEX OFFENSE,43
2021,15,STALKING,12
2021,15,THEFT,987
2021,15,WEAPONS VIOLATION,458
2021,16,ARSON,26
2021,16,ASSAULT,622
2021,16,BATTERY,1330
2021,16,BURGLARY,266
2021,16,CONCEALED CARRY LICENSE VIOLATION,61
2021,16,CRIMINAL DAMAGE,855
2021,16,CRIMINAL SEXUAL ASSAULT,53
2021,16,CRIMINAL TRESPASS,230
2021,16,DECEPTIVE PRACTICE,1199
2021,16,HOMICIDE,5
2021,16,INTERFERENCE WITH PUBLIC OFFICER,5
2021,16,INTIMIDATION,21
2021,16,KIDNAPPING,3
2021,16,LIQUOR LAW VIOLATION,7
2021,16,MOTOR VEHICLE THEFT,293
2021,16,NARCOTICS,138
2021,16,OBSCENITY,5
2021,16,OFFENSE INVOLVING CHILDREN,72
2021,16,OTHER NARCOTIC VIOLATION,1
2021,16,OTHER OFFENSE,655
2021,16,PROSTITUTION,1
2021,16,PUBLIC PEACE VIOLATION,38
2021,16,ROBBERY,115
2021,16,SEX OFFENSE,62
2021,16,STALKING,16
2021,16,THEFT,1740
2021,16,WEAPONS VIOLATION,85
2021,17,ARSON,13
2021,17,ASSAULT,488
2021,17,BATTERY,959
2021,17,BURGLARY,262
2021,17,CONCEALED CARRY LICENSE VIOLATION,2
2021,17,CRIMINAL DAMAGE,744
2021,17,CRIMINAL SEXUAL ASSAULT,42
2021,17,CRIMINAL TRESPASS,101
2021,17,DECEPTIVE PRACTICE,596
2021,17,HOMICIDE,9
2021,17,INTERFERENCE WITH PUBLIC OFFICER,6
2021,17,INTIMIDATION,7
2021,17,KIDNAPPING,1
2021,17,LIQUOR LAW VIOLATION,2
2021,17,MOTOR VEHICLE THEFT,262
2021,17,NARCOTICS,59
2021,17,OBSCENITY,5
2021,17,OFFENSE INVOLVING CHILDREN,53
2021,17,OTHER OFFENSE,389
2021,17,PUBLIC PEACE VIOLATION,10
2021,17,ROBBERY,164
2021,17,SEX OFFENSE,26
2021,17,STALKING,16
2021,17,THEFT,1410
2021,17,WEAPONS VIOLATION,122
2021,18,ARSON,6
2021,18,ASSAULT,649
2021,18,BATTERY,1429
2021,18,BURGLARY,225
2021,18,CONCEALED CARRY LICENSE VIOLATION,4
2021,18,CRIMINAL DAMAGE,667
2021,18,CRIMINAL SEXUAL ASSAULT,145
2021,18,CRIMINAL TRESPASS,312
2021,18,DECEPTIVE PRACTICE,1258
2021,18,HOMICIDE,8
2021,18,INTERFERENCE WITH PUBLIC OFFICER,10
2021,18,INTIMIDATION,8
2021,18,KIDNAPPING,1
2021,18,LIQUOR LAW VIOLATION,18
2021,18,MOTOR VEHICLE THEFT,589
2021,18,NARCOTICS,77
2021,18,OBSCENITY,1
2021,18,OFFENSE INVOLVING CHILDREN,27
2021,18,OTHER OFFENSE,405
2021,18,PUBLIC PEACE VIOLATION,49
2021,18,ROBBERY,400
2021,18,SEX OFFENSE,67
2021,18,STALKING,18
2021,18,THEFT,3485
2021,18,WEAPONS VIOLATION,304
2021,19,ARSON,9
2021,19,ASSAULT,652
2021,19,BATTERY,1397
2021,19,BURGLARY,401
2021,19,CONCEALED CARRY LICENSE VIOLATION,4
2021,19,CRIMINAL DAMAGE,915
2021,19,CRIMINAL SEXUAL ASSAULT,93
2021,19,CRIMINAL TRESPASS,214
2021,19,DECEPTIVE PRACTICE,1271
2021,19,HOMICIDE,5
2021,19,INTERFERENCE WITH PUBLIC OFFICER,5
2021,19,INTIMIDATION,8
2021,19,KIDNAPPING,2
2021,19,LIQUOR LAW VIOLATION,11
2021,19,MOTOR VEHICLE THEFT,424
2021,19,NARCOTICS,52
2021,19,OBSCENITY,6
2021,19,OFFENSE INVOLVING CHILDREN,30
2021,19,OTHER OFFENSE,474
2021,19,PUBLIC PEACE VIOLATION,36
2021,19,ROBBERY,342
2021,19,SEX OFFENSE,52
2021,19,STALKING,25
2021,19,THEFT,3204
2021,19,WEAPONS VIOLATION,69
2021,20,ARSON,5
2021,20,ASSAULT,396
2021,20,BATTERY,792
2021,20,BURGLARY,161
2021,20,CONCEALED CARRY LICENSE VIOLATION,1
2021,20,CRIMINAL DAMAGE,444
2021,20,CRIMINAL SEXUAL ASSAULT,41
2021,20,CRIMINAL TRESPASS,95
2021,20,DECEPTIVE PRACTICE,522
2021,20,HOMICIDE,3
2021,20,INTERFERENCE WITH PUBLIC OFFICER,2
2021,20,INTIMIDATION,2
2021,20,LIQUOR LAW VIOLATION,2
2021,20,MOTOR VEHICLE THEFT,115
2021,20,NARCOTICS,24
2021,20,OFFENSE INVOLVING CHILDREN,18
2021,20,OTHER OFFENSE,237
2021,20,PUBLIC PEACE VIOLATION,11
2021,20,ROBBERY,128
2021,20,SEX OFFENSE,27
2021,20,STALKING,15
2021,20,THEFT,1190
2021,20,WEAPONS VIOLATION,11
2021,22,ARSON,19
2021,22,ASSAULT,698
2021,22,BATTERY,1230
2021,22,BURGLARY,225
2021,22,CONCEALED CARRY LICENSE VIOLATION,3
2021,22,CRIMINAL DAMAGE,880
2021,22,CRIMINAL SEXUAL ASSAULT,35
2021,22,CRIMINAL TRESPASS,115
2021,22,DECEPTIVE PRACTICE,901
2021,22,HOMICIDE,20
2021,22,INTERFERENCE WITH PUBLIC OFFICER,16
2021,22,INTIMIDATION,6
2021,22,KIDNAPPING,3
2021,22,LIQUOR LAW VIOLATION,7
2021,22,MOTOR VEHICLE THEFT,374
2021,22,NARCOTICS,125
2021,22,NON-CRIMINAL,1
2021,22,OFFENSE INVOLVING CHILDREN,99
2021,22,OTHER OFFENSE,591
2021,22,PUBLIC INDECENCY,1
2021,22,PUBLIC PEACE VIOLATION,12
2021,22,ROBBERY,187
2021,22,SEX OFFENSE,31
2021,22,STALKING,10
2021,22,THEFT,1119
2021,22,WEAPONS VIOLATION,306
2021,24,ARSON,13
2021,24,ASSAULT,507
2021,24,BATTERY,1293
2021,24,BURGLARY,227
2021,24,CONCEALED CARRY LICENSE VIOLATION,1
2021,24,CRIMINAL DAMAGE,856
2021,24,CRIMINAL SEXUAL ASSAULT,52
2021,24,CRIMINAL TRESPASS,112
2021,24,DECEPTIVE PRACTICE,742
2021,24,HOMICIDE,5
2021,24,INTERFERENCE WITH PUBLIC OFFICER,7
2021,24,INTIMIDATION,3
2021,24,LIQUOR LAW VIOLATION,11
2021,24,MOTOR VEHICLE THEFT,281
2021,24,NARCOTICS,63
2021,24,OBSCENITY,2
2021,24,OFFENSE INVOLVING CHILDREN,41
2021,24,OTHER OFFENSE,410
2021,24,PROSTITUTION,1
2021,24,PUBLIC PEACE VIOLATION,18
2021,24,ROBBERY,295
2021,24,SEX OFFENSE,47
2021,24,STALKING,14
2021,24,THEFT,1810
2021,24,WEAPONS VIOLATION,81
2021,25,ARSON,33
2021,25,ASSAULT,1001
2021,25,BATTERY,2050
2021,25,BURGLARY,363
2021,25,CONCEALED CARRY LICENSE VIOLATION,7
2021,25,CRIMINAL DAMAGE,1302
2021,25,CRIMINAL SEXUAL ASSAULT,70
2021,25,CRIMINAL TRESPASS,151
2021,25,DECEPTIVE PRACTICE,960
2021,25,HOMICIDE,38
2021,25,HUMAN TRAFFICKING,1
2021,25,INTERFERENCE WITH PUBLIC OFFICER,23
2021,25,INTIMIDATION,11
2021,25,KIDNAPPING,4
2021,25,LIQUOR LAW VIOLATION,14
2021,25,MOTOR VEHICLE THEFT,541
2021,25,NARCOTICS,285
2021,25,OBSCENITY,2
2021,25,OFFENSE INVOLVING CHILDREN,165
2021,25,OTHER OFFENSE,929
2021,25,PROSTITUTION,3
2021,25,PUBLIC PEACE VIOLATION,35
2021,25,ROBBERY,306
2021,25,SEX OFFENSE,69
2021,25,STALKING,12
2021,25,THEFT,1970
2021,25,WEAPONS VIOLATION,521
2022,01,ARSON,8
2022,01,ASSAULT,878
2022,01,BATTERY,1775
2022,01,BURGLARY,150
2022,01,CONCEALED CARRY LICENSE VIOLATION,2
2022,01,CRIMINAL DAMAGE,1078
2022,01,CRIMINAL SEXUAL ASSAULT,64
2022,01,CRIMINAL TRESPASS,371
2022,01,DECEPTIVE PRACTICE,1134
2022,01,HOMICIDE,21
2022,01,INTERFERENCE WITH PUBLIC OFFICER,42
2022,01,INTIMIDATION,7
2022,01,KIDNAPPING,2
2022,01,LIQUOR LAW VIOLATION,8
2022,01,MOTOR VEHICLE THEFT,1080
2022,01,NARCOTICS,130
2022,01,OBSCENITY,2
2022,01,OFFENSE INVOLVING CHILDREN,27
2022,01,OTHER NARCOTIC VIOLATION,2
2022,01,OTHER OFFENSE,503
2022,01,PUBLIC INDECENCY,2
2022,01,PUBLIC PEACE VIOLATION,71
2022,01,ROBBERY,422
2022,01,SEX OFFENSE,62
2022,01,STALKING,18
2022,01,THEFT,5010
2022,01,WEAPONS VIOLATION,215
2022,02,ARSON,18
2022,02,ASSAULT,1085
2022,02,BATTERY,1953
2022,02,BURGLARY,286
2022,02,CONCEALED CARRY LICENSE VIOLATION,5
2022,02,CRIMINAL DAMAGE,1328
2022,02,CRIMINAL SEXUAL ASSAULT,61
2022,02,CRIMINAL TRESPASS,162
2022,02,DECEPTIVE PRACTICE,664
2022,02,HOMICIDE,32
2022,02,HUMAN TRAFFICKING,1
2022,02,INTERFERENCE WITH PUBLIC OFFICER,19
2022,02,INTIMIDATION,7
2022,02,KIDNAPPING,5
2022,02,LIQUOR LAW VIOLATION,8
2022,02,MOTOR VEHICLE THEFT,1616
2022,02,NARCOTICS,135
2022,02,OBSCENITY,1
2022,02,OFFENSE INVOLVING CHILDREN,76
2022,02,OTHER OFFENSE,848
2022,02,PUBLIC INDECENCY,1
2022,02,PUBLIC PEACE VIOLATION,24
2022,02,ROBBERY,448
2022,02,SEX OFFENSE,35
2022,02,STALKING,36
2022,02,THEFT,2555
2022,02,WEAPONS VIOLATION,400
2022,03,ARSON,21
2022,03,ASSAULT,1209
2022,03,BATTERY,2349
2022,03,BURGLARY,475
2022,03,CONCEALED CARRY LICENSE VIOLATION,1
2022,03,CRIMINAL DAMAGE,1500
2022,03,CRIMINAL SEXUAL ASSAULT,77
2022,03,CRIMINAL TRESPASS,182
2022,03,DECEPTIVE PRACTICE,491
2022,03,HOMICIDE,46
2022,03,HUMAN TRAFFICKING,3
2022,03,INTERFERENCE WITH PUBLIC OFFICER,16
2022,03,INTIMIDATION,2
2022,03,KIDNAPPING,6
2022,03,LIQUOR LAW VIOLATION,4
2022,03,MOTOR VEHICLE THEFT,1538
2022,03,NARCOTICS,94
2022,03,OBSCENITY,1
2022,03,OFFENSE INVOLVING CHILDREN,136
2022,03,OTHER OFFENSE,722
2022,03,PUBLIC PEACE VIOLATION,34
2022,03,ROBBERY,443
2022,03,SEX OFFENSE,46
2022,03,STALKING,34
2022,03,THEFT,1881
2022,03,WEAPONS VIOLATION,628
2022,04,ARSON,26
2022,04,ASSAULT,1510
2022,04,BATTERY,2662
2022,04,BURGLARY,492
2022,04,CONCEALED CARRY LICENSE VIOLATION,6
2022,04,CRIMINAL DAMAGE,1980
2022,04,CRIMINAL SEXUAL ASSAULT,61
2022,04,CRIMINAL TRESPASS,223
2022,04,DECEPTIVE PRACTICE,661
2022,04,GAMBLING,1
2022,04,HOMICIDE,53
2022,04,INTERFERENCE WITH PUBLIC OFFICER,24
2022,04,INTIMIDATION,6
2022,04,KIDNAPPING,10
2022,04,LIQUOR LAW VIOLATION,30
2022,04,MOTOR VEHICLE THEFT,1537
2022,04,NARCOTICS,125
2022,04,NON-CRIMINAL,1
2022,04,OBSCENITY,2
2022,04,OFFENSE INVOLVING CHILDREN,147
2022,04,OTHER OFFENSE,975
2022,04,PUBLIC PEACE VIOLATION,27
2022,04,ROBBERY,496
2022,04,SEX OFFENSE,57
2022,04,STALKING,25
2022,04,THEFT,2233
2022,04,WEAPONS VIOLATION,598
2022,05,ARSON,17
2022,05,ASSAULT,1021
2022,05,BATTERY,1824
2022,05,BURGLARY,366
2022,05,CONCEALED CARRY LICENSE VIOLATION,4
2022,05,CRIMINAL DAMAGE,1388
2022,05,CRIMINAL SEXUAL ASSAULT,39
2022,05,CRIMINAL TRESPASS,109
2022,05,DECEPTIVE PRACTICE,486
2022,05,HOMICIDE,55
2022,05,HUMAN TRAFFICKING,1
2022,05,INTERFERENCE WITH PUBLIC OFFICER,17
2022,05,INTIMIDATION,1
2022,05,KIDNAPPING,2
2022,05,LIQUOR LAW VIOLATION,1
2022,05,MOTOR VEHICLE THEFT,1103
2022,05,NARCOTICS,117
2022,05,NON-CRIMINAL,2
2022,05,OBSCENITY,1
2022,05,OFFENSE INVOLVING CHILDREN,119
2022,05,OTHER OFFENSE,733
2022,05,PROSTITUTION,1
2022,05,PUBLIC INDECENCY,1
2022,05,PUBLIC PEACE VIOLATION,31
2022,05,ROBBERY,294
2022,05,SEX OFFENSE,35
2022,05,STALKING,17
2022,05,THEFT,1360
2022,05,WEAPONS VIOLATION,662
2022,06,ARSON,25
2022,06,ASSAULT,1564
2022,06,BATTERY,2886
2022,06,BURGLARY,552
2022,06,CONCEALED CARRY LICENSE VIOLATION,12
2022,06,CRIMINAL DAMAGE,2037
2022,06,CRIMINAL SEXUAL ASSAULT,82
2022,06,CRIMINAL TRESPASS,222
2022,06,DECEPTIVE PRACTICE,697
2022,06,HOMICIDE,68
2022,06,HUMAN TRAFFICKING,1
2022,06,INTERFERENCE WITH PUBLIC OFFICER,40
2022,06,INTIMIDATION,4
2022,06,KIDNAPPING,12
2022,06,LIQUOR LAW VIOLATION,7
2022,06,MOTOR VEHICLE THEFT,1648
2022,06,NARCOTICS,121
2022,06,OBSCENITY,1
2022,06,OFFENSE INVOLVING CHILDREN,146
2022,06,OTHER OFFENSE,922
2022,06,PUBLIC PEACE VIOLATION,42
2022,06,ROBBERY,573
2022,06,SEX OFFENSE,50
2022,06,STALKING,25
2022,06,THEFT,2276
2022,06,WEAPONS VIOLATION,711
2022,07,ARSON,33
2022,07,ASSAULT,1232
2022,07,BATTERY,2290
2022,07,BURGLARY,300
2022,07,CONCEALED CARRY LICENSE VIOLATION,4
2022,07,CRIMINAL DAMAGE,1326
2022,07,CRIMINAL SEXUAL ASSAULT,79
2022,07,CRIMINAL TRESPASS,98
2022,07,DECEPTIVE PRACTICE,391
2022,07,HOMICIDE,53
2022,07,HUMAN TRAFFICKING,1
2022,07,INTERFERENCE WITH PUBLIC OFFICER,20
2022,07,INTIMIDATION,7
2022,07,KIDNAPPING,11
2022,07,LIQUOR LAW VIOLATION,5
2022,07,MOTOR VEHICLE THEFT,884
2022,07,NARCOTICS,170
2022,07,OBSCENITY,1
2022,07,OFFENSE INVOLVING CHILDREN,114
2022,07,OTHER OFFENSE,671
2022,07,PROSTITUTION,7
2022,07,PUBLIC PEACE VIOLATION,21
2022,07,ROBBERY,448
2022,07,SEX OFFENSE,32
2022,07,STALKING,7
2022,07,THEFT,1412
2022,07,WEAPONS VIOLATION,716
2022,08,ARSON,36
2022,08,ASSAULT,1398
2022,08,BATTERY,2532
2022,08,BURGLARY,593
2022,08,CONCEALED CARRY LICENSE VIOLATION,38
2022,08,CRIMINAL DAMAGE,1759
2022,08,CRIMINAL SEXUAL ASSAULT,90
2022,08,CRIMINAL TRESPASS,187
2022,08,DECEPTIVE PRACTICE,1342
2022,08,GAMBLING,3
2022,08,HOMICIDE,30
2022,08,INTERFERENCE WITH PUBLIC OFFICER,11
2022,08,INTIMIDATION,24
2022,08,KIDNAPPING,14
2022,08,LIQUOR LAW VIOLATION,9
2022,08,MOTOR VEHICLE THEFT,1170
2022,08,NARCOTICS,146
2022,08,OBSCENITY,5
2022,08,OFFENSE INVOLVING CHILDREN,143
2022,08,OTHER OFFENSE,1038
2022,08,PROSTITUTION,53
2022,08,PUBLIC PEACE VIOLATION,31
2022,08,ROBBERY,530
2022,08,SEX OFFENSE,80
2022,08,STALKING,24
2022,08,THEFT,2984
2022,08,WEAPONS VIOLATION,566
2022,09,ARSON,16
2022,09,ASSAULT,1096
2022,09,BATTERY,1997
2022,09,BURGLARY,370
2022,09,CONCEALED CARRY LICENSE VIOLATION,6
2022,09,CRIMINAL DAMAGE,1259
2022,09,CRIMINAL SEXUAL ASSAULT,65
2022,09,CRIMINAL TRESPASS,142
2022,09,DECEPTIVE PRACTICE,614
2022,09,HOMICIDE,49
2022,09,HUMAN TRAFFICKING,1
2022,09,INTERFERENCE WITH PUBLIC OFFICER,19
2022,09,INTIMIDATION,14
2022,09,KIDNAPPING,9
2022,09,LIQUOR LAW VIOLATION,5
2022,09,MOTOR VEHICLE THEFT,678
2022,09,NARCOTICS,110
2022,09,OBSCENITY,5
2022,09,OFFENSE INVOLVING CHILDREN,96
2022,09,OTHER OFFENSE,562
2022,09,PROSTITUTION,1
2022,09,PUBLIC PEACE VIOLATION,29
2022,09,ROBBERY,553
2022,09,SEX OFFENSE,42
2022,09,STALKING,23
2022,09,THEFT,2020
2022,09,WEAPONS VIOLATION,605
2022,10,ARSON,26
2022,10,ASSAULT,937
2022,10,BATTERY,2247
2022,10,BURGLARY,180
2022,10,CONCEALED CARRY LICENSE VIOLATION,3
2022,10,CRIMINAL DAMAGE,1299
2022,10,CRIMINAL SEXUAL ASSAULT,79
2022,10,CRIMINAL TRESPASS,115
2022,10,DECEPTIVE PRACTICE,442
2022,10,GAMBLING,1
2022,10,HOMICIDE,48
2022,10,HUMAN TRAFFICKING,2
2022,10,INTERFERENCE WITH PUBLIC OFFICER,14
2022,10,INTIMIDATION,13
2022,10,KIDNAPPING,4
2022,10,LIQUOR LAW VIOLATION,4
2022,10,MOTOR VEHICLE THEFT,699
2022,10,NARCOTICS,376
2022,10,OBSCENITY,1
2022,10,OFFENSE INVOLVING CHILDREN,110
2022,10,OTHER OFFENSE,602
2022,10,PROSTITUTION,1
2022,10,PUBLIC PEACE VIOLATION,36
2022,10,ROBBERY,483
2022,10,SEX OFFENSE,52
2022,10,STALKING,22
2022,10,THEFT,1510
2022,10,WEAPONS VIOLATION,680
2022,11,ARSON,35
2022,11,ASSAULT,1171
2022,11,BATTERY,2682
2022,11,BURGLARY,283
2022,11,CONCEALED CARRY LICENSE VIOLATION,4
2022,11,CRIMINAL DAMAGE,1549
2022,11,CRIMINAL SEXUAL ASSAULT,87
2022,11,CRIMINAL TRESPASS,170
2022,11,DECEPTIVE PRACTICE,489
2022,11,GAMBLING,1
2022,11,HOMICIDE,77
2022,11,INTERFERENCE WITH PUBLIC OFFICER,38
2022,11,INTIMIDATION,4
2022,11,KIDNAPPING,3
2022,11,LIQUOR LAW VIOLATION,7
2022,11,MOTOR VEHICLE THEFT,1135
2022,11,NARCOTICS,1462
2022,11,OBSCENITY,2
